deltaTime,deltaPress,Sum_1,Sum_2,Sn
388.8,3630.65747,386.4,-16.83497,7.00889660637,5.95687310234,12.9657697087
391.2,3630.61523,388.8,-16.87867,7.0110633899,5.96306507259,12.9741284625
393.6,3630.57153,391.2,-16.92261,7.01322548862,5.96921893816,12.9824444268
396.0,3630.52759,393.6,-16.96607,7.01538292276,5.97533516518,12.9907180879
398.4,3630.48413,396.0,-17.01001,7.0175357124,5.98141421125,12.9989499237
400.8,3630.44019,398.4,-17.0542,7.01968387748,5.98745652571,13.0071404032
403.2,3630.396,400.8,-17.09815,7.02182743784,5.99346254977,13.0152899876
405.6,3630.35205,403.2,-17.14234,7.02396641318,5.99943271676,13.0233991299
408.0,3630.30786,405.6,-17.18653,7.02610082307,6.00536745228,13.0314682753
410.4,3630.26367,408.0,-17.23072,7.02823068695,6.0112671744,13.0394978614
412.8,3630.21948,410.4,-17.27564,7.03035602415,6.01713229386,13.047488318
415.2,3630.17456,412.8,-17.31958,7.03247685387,6.02296321417,13.055440068
417.6,3630.13062,415.2,-17.36329,7.03459319519,6.02876033185,13.063353527
420.0,3630.08691,417.6,-17.40748,7.03670506707,6.03452403657,13.0712291036
422.4,3630.04272,420.0,-17.45191,7.03881248834,6.04025471128,13.0790671996
424.8,3629.99829,422.4,-17.49634,7.04091547772,6.04595273239,13.0868682101
427.2,3629.95386,424.8,-17.54078,7.04301405382,6.05161846993,13.0946325238
429.6,3629.90942,427.2,-17.58423,7.04510823512,6.05725228765,13.1023605228
432.0,3629.86597,429.6,-17.6294,7.04719803999,6.06285454319,13.1100525832
434.4,3629.8208,432.0,-17.67286,7.04928348668,6.06842558824,13.1177090749
436.8,3629.77734,434.4,-17.71729,7.05136459333,6.07396576862,13.1253303619
439.2,3629.73291,436.8,-17.76075,7.05344137797,6.07947542443,13.1329168024
441.6,3629.68945,439.2,-17.80469,7.05551385851,6.0849548902,13.1404687487
444.0,3629.64551,441.6,-17.8501,7.05758205276,6.09040449496,13.1479865477
446.4,3629.6001,444.0,-17.89454,7.0596459784,6.09582456243,13.1554705408
448.8,3629.55566,446.4,-17.93824,7.06170565304,6.10121541107,13.1629210641
451.2,3629.51196,448.8,-17.98389,7.06376109412,6.10657735421,13.1703384483
453.6,3629.46631,451.2,-18.02857,7.06581231904,6.11191070018,13.1777230192
456.0,3629.42163,453.6,-18.07422,7.06785934504,6.11721575241,13.1850750975
458.4,3629.37598,456.0,-18.11768,7.06990218929,6.12249280951,13.1923949988
460.8,3629.33252,458.4,-18.16333,7.07194086883,6.1277421654,13.1996830342
463.2,3629.28687,460.8,-18.2085,7.07397540061,6.13296410938,13.20693951
465.6,3629.2417,463.2,-18.25416,7.07600580147,6.13815892626,13.2141647277
468.0,3629.19604,465.6,-18.29932,7.07803208816,6.14332689642,13.2213589846
470.4,3629.15088,468.0,-18.34522,7.08005427731,6.14846829592,13.2285225732
472.8,3629.10498,470.4,-18.38868,7.08207238547,6.15358339658,13.2356557821
475.2,3629.06152,472.8,-18.43458,7.08408642906,6.15867246609,13.2427588952
477.6,3629.01562,475.2,-18.47999,7.08609642444,6.16373576805,13.2498321925
480.0,3628.97021,477.6,-18.52515,7.08810238784,6.16877356208,13.2568759499
482.4,3628.92505,480.0,-18.5691,7.0901043354,6.1737861039,13.2638904393
484.8,3628.8811,482.4,-18.61451,7.09210228317,6.17877364541,13.2708759286
487.2,3628.83569,484.8,-18.66016,7.09409624711,6.18373643476,13.2778326819
489.6,3628.79004,487.2,-18.70435,7.09608624306,6.1886747164,13.2847609595
492.0,3628.74585,489.6,-18.75,7.0980722868,6.1935887312,13.291661018
494.4,3628.7002,492.0,-18.7959,7.10005439398,6.19847871649,13.2985331105
496.8,3628.6543,494.4,-18.84034,7.10203258019,6.20334490614,13.3053774863
499.2,3628.60986,496.8,-18.88624,7.10400686089,6.20818753062,13.3121943915
501.6,3628.56396,499.2,-18.93213,7.1059772515,6.21300681706,13.3189840686
504.0,3628.51807,501.6,-18.97681,7.10794376729,6.21780298932,13.3257467566
506.4,3628.47339,504.0,-19.02295,7.10990642349,6.22257626807,13.3324826916
508.8,3628.42725,506.4,-19.06934,7.11186523522,6.22732687083,13.339192106
511.2,3628.38086,508.8,-19.11402,7.1138202175,6.23205501203,13.3458752295
513.6,3628.33618,511.2,-19.16114,7.11577138528,6.23676090306,13.3525322883
516.0,3628.28906,513.6,-19.20728,7.11771875342,6.24144475238,13.3591635058
518.4,3628.24292,516.0,-19.25367,7.11966233669,6.24610676548,13.3657691022
520.8,3628.19653,518.4,-19.3003,7.12160214977,6.25074714504,13.3723492948
523.2,3628.1499,520.8,-19.34693,7.12353820725,6.25536609089,13.3789042981
525.6,3628.10327,523.2,-19.39356,7.12547052366,6.25996380014,13.3854343238
528.0,3628.05664,525.6,-19.44043,7.12739911343,6.26454046717,13.3919395806
