time,deltaTime,deltaPress,dv
1799.583000,1079.550000,31.089850,13.101013
1801.243000,1081.210000,31.122080,13.155674
1802.893000,1082.860000,31.154300,13.172842
1804.553000,1084.520000,31.186530,13.140788
1806.203000,1086.170000,31.218510,13.157888
1807.863000,1087.830000,31.250740,13.135251
1809.523000,1089.490000,31.282720,13.191978
1811.173000,1091.140000,31.314950,13.209071
1812.833000,1092.800000,31.346930,13.226059
1814.483000,1094.450000,31.379160,13.243148
1816.143000,1096.110000,31.411140,13.168770
1817.803000,1097.770000,31.443120,13.225521
1819.453000,1099.420000,31.475100,13.242536
1821.113000,1101.080000,31.507080,13.261520
1822.763000,1102.730000,31.539070,13.278534
1824.423000,1104.390000,31.571050,13.253375
1826.083000,1106.050000,31.603030,13.260426
1827.733000,1107.700000,31.634770,13.277366
1829.393000,1109.360000,31.666750,13.346361
1831.043000,1111.010000,31.698740,13.311139
1832.703000,1112.670000,31.730470,13.287877
1834.363000,1114.330000,31.762460,13.344903
1836.013000,1115.980000,31.794190,13.309409
1837.673000,1117.640000,31.825930,13.328268
1839.323000,1119.290000,31.857670,13.395584
1840.983000,1120.950000,31.889650,13.372057
1842.643000,1122.610000,31.921390,13.378745
1844.293000,1124.260000,31.953130,13.395601
1845.953000,1125.920000,31.984870,13.412353
1847.603000,1127.570000,32.016610,13.376317
1849.263000,1129.230000,32.048100,13.352708
1850.923000,1130.890000,32.079840,13.462799
1852.573000,1132.540000,32.111580,13.479644
1854.233000,1134.200000,32.143320,13.443234
1855.883000,1135.850000,32.174810,13.460008
1857.543000,1137.510000,32.206550,13.436138
1859.203000,1139.170000,32.238040,13.493451
1860.853000,1140.820000,32.269780,13.510219
1862.513000,1142.480000,32.301270,13.475541
1864.163000,1144.130000,32.332770,13.492242
1865.823000,1145.790000,32.364260,13.519517
1867.483000,1147.450000,32.396000,13.577072
1869.133000,1149.100000,32.427490,13.542232
1870.793000,1150.760000,32.458990,13.558825
1872.443000,1152.410000,32.490480,13.575516
1874.103000,1154.070000,32.521980,13.551215
1875.763000,1155.730000,32.553470,13.554780
1877.413000,1157.380000,32.584720,13.573562
1879.073000,1159.040000,32.616220,13.642060
1880.723000,1160.690000,32.647710,13.656573
1882.383000,1162.350000,32.679200,13.580067
1884.043000,1164.010000,32.710450,13.639829
1885.693000,1165.660000,32.741950,13.656441
1887.353000,1167.320000,32.773200,13.670772
1889.003000,1168.970000,32.804690,13.687378
1890.663000,1170.630000,32.835940,13.664832
1892.323000,1172.290000,32.867440,13.722670
1893.973000,1173.940000,32.898690,13.684534
1895.633000,1175.600000,32.929940,13.753581
1897.283000,1177.250000,32.961430,13.770177
1898.943000,1178.910000,32.992680,13.692616
1900.603000,1180.570000,33.023930,13.750462
1902.253000,1182.220000,33.055180,13.766990
1903.913000,1183.880000,33.086430,13.783415
1905.563000,1185.530000,33.117680,13.799939
1907.223000,1187.190000,33.148930,13.774795
1908.883000,1188.850000,33.180180,13.832881
1910.533000,1190.500000,33.211430,13.849399
1912.193000,1192.160000,33.242680,13.865816
1913.843000,1193.810000,33.273930,13.882330
1915.503000,1195.470000,33.305180,13.856929
1917.163000,1197.130000,33.336430,13.861820
1918.813000,1198.780000,33.367440,13.878265
1920.473000,1200.440000,33.398690,13.948171
1922.123000,1202.090000,33.429940,13.908818
1923.783000,1203.750000,33.460940,13.883263
1925.443000,1205.410000,33.492190,13.943832
1927.093000,1207.060000,33.523200,13.960269
1928.753000,1208.720000,33.554450,13.974360
1930.403000,1210.370000,33.585450,13.990791
1932.063000,1212.030000,33.616700,13.967224
1933.723000,1213.690000,33.647710,14.025801
1935.373000,1215.340000,33.678960,14.042230
1937.033000,1217.000000,33.709970,14.002106
1938.683000,1218.650000,33.740970,14.072721
1940.343000,1220.310000,33.772220,14.048912
1942.003000,1221.970000,33.803230,14.051079
1943.653000,1223.620000,33.834230,14.067433
1945.313000,1225.280000,33.865240,14.083687
1946.963000,1226.930000,33.896240,14.100037
1948.623000,1228.590000,33.927250,14.076087
1950.283000,1230.250000,33.958260,14.189612
1951.933000,1231.900000,33.989510,14.203741
1953.593000,1233.560000,34.020510,14.165225
1955.243000,1235.210000,34.051520,14.181567
1956.903000,1236.870000,34.082520,14.100309
1958.563000,1238.530000,34.113290,14.159135
1960.213000,1240.180000,34.144290,14.230486
1961.873000,1241.840000,34.175300,14.246723
1963.523000,1243.490000,34.206300,14.263057
1965.183000,1245.150000,34.237310,14.238626
1966.843000,1246.810000,34.268320,14.295621
1968.493000,1248.460000,34.299320,14.254250
1970.153000,1250.120000,34.330080,14.272725
1971.803000,1251.770000,34.361090,14.344506
1973.463000,1253.430000,34.392090,14.262112
1975.123000,1255.090000,34.422860,14.321410
1976.773000,1256.740000,34.453860,14.393375
1978.433000,1258.400000,34.484870,14.353827
1980.083000,1260.050000,34.515630,14.370082
1981.743000,1261.710000,34.546640,14.398681
1983.403000,1263.370000,34.577640,14.400157
1985.053000,1265.020000,34.608400,14.418739
1986.713000,1266.680000,34.639410,14.434890
1988.363000,1268.330000,34.670170,14.451137
1990.023000,1269.990000,34.701180,14.423757
1991.683000,1271.650000,34.731940,14.481184
1993.333000,1273.300000,34.762940,14.499771
1994.993000,1274.960000,34.793710,14.459514
1996.643000,1276.610000,34.824470,14.529801
1998.303000,1278.270000,34.855470,14.504522
1999.963000,1279.930000,34.886240,14.507941
2001.613000,1281.580000,34.917000,14.578404
2003.273000,1283.240000,34.948000,14.594537
2004.923000,1284.890000,34.978760,14.556355
2006.583000,1286.550000,35.009530,14.585249
2008.243000,1288.210000,35.040530,14.643123
2009.893000,1289.860000,35.071290,14.604755
2011.553000,1291.520000,35.102060,14.620820
2013.203000,1293.170000,35.132820,14.691695
2014.863000,1294.830000,35.163820,14.663566
2016.523000,1296.490000,35.194580,14.669203
2018.173000,1298.140000,35.225350,14.685360
2019.833000,1299.800000,35.256110,14.699029
2021.483000,1301.450000,35.286870,14.715180
2023.143000,1303.110000,35.317630,14.746594
2024.803000,1304.770000,35.348640,14.807311
2026.453000,1306.420000,35.379400,14.763529
2028.113000,1308.080000,35.410160,14.779577
2029.763000,1309.730000,35.440920,14.795722
2031.423000,1311.390000,35.471680,14.769602
2033.083000,1313.050000,35.502450,14.830319
2034.733000,1314.700000,35.533210,14.844049
2036.393000,1316.360000,35.563970,14.860090
2038.043000,1318.010000,35.594730,14.876228
2039.703000,1319.670000,35.625490,14.847458
2041.363000,1321.330000,35.656250,14.910824
2043.013000,1322.980000,35.687020,14.926960
2044.673000,1324.640000,35.717780,14.940568
2046.323000,1326.290000,35.748540,14.956699
2047.983000,1327.950000,35.779300,14.927680
2049.643000,1329.610000,35.810060,14.988858
2051.293000,1331.260000,35.840820,15.007423
2052.953000,1332.920000,35.871590,15.023453
2054.603000,1334.570000,35.902350,15.037135
2056.263000,1336.230000,35.933110,14.949319
2057.923000,1337.890000,35.963630,15.010493
2059.573000,1339.540000,35.994390,15.085400
2061.233000,1341.200000,36.025150,15.101421
2062.883000,1342.850000,36.055910,15.117538
2064.543000,1344.510000,36.086670,15.090474
2066.203000,1346.170000,36.117440,15.152133
2067.853000,1347.820000,36.148200,15.106618
2069.513000,1349.480000,36.178720,15.122570
2071.163000,1351.130000,36.209480,15.197907
2072.823000,1352.790000,36.240240,15.168142
2074.483000,1354.450000,36.271000,15.230026
2076.133000,1356.100000,36.301760,15.186654
2077.793000,1357.760000,36.332280,15.202599
2079.443000,1359.410000,36.363040,15.278243
2081.103000,1361.070000,36.393800,15.250708
2082.763000,1362.730000,36.424570,15.250621
2084.413000,1364.380000,36.455080,15.264166
2086.073000,1366.040000,36.485840,15.344944
2087.723000,1367.690000,36.516610,15.361043
2089.383000,1369.350000,36.547370,15.268487
2091.043000,1371.010000,36.577890,15.330598
2092.693000,1372.660000,36.608650,15.406733
2094.353000,1374.320000,36.639410,15.362561
2096.003000,1375.970000,36.669930,15.378589
2097.663000,1377.630000,36.700690,15.408308
2099.323000,1379.290000,36.731450,15.470899
2100.973000,1380.940000,36.762210,15.426568
2102.633000,1382.600000,36.792730,15.442495
2104.283000,1384.250000,36.823490,15.519059
2105.943000,1385.910000,36.854250,15.427878
2107.603000,1387.570000,36.884770,15.490459
2109.253000,1389.220000,36.915530,15.567207
2110.913000,1390.880000,36.946290,15.522397
2112.563000,1392.530000,36.976810,15.538412
2114.223000,1394.190000,37.007570,15.568262
2115.883000,1395.850000,37.038330,15.570343
2117.533000,1397.500000,37.068850,15.586354
2119.193000,1399.160000,37.099610,15.602268
2120.843000,1400.810000,37.130130,15.618278
2122.503000,1402.470000,37.160890,15.650736
2124.163000,1404.130000,37.191660,15.650196
2125.813000,1405.780000,37.222170,15.663645
2127.473000,1407.440000,37.252930,15.746087
2129.123000,1409.090000,37.283700,15.698113
2130.783000,1410.750000,37.314210,15.666735
2132.443000,1412.410000,37.344980,15.730020
2134.093000,1414.060000,37.375490,15.743450
2135.753000,1415.720000,37.406250,15.826224
2137.403000,1417.370000,37.437020,15.777919
2139.063000,1419.030000,37.467530,15.746295
2140.723000,1420.690000,37.498300,15.874312
2142.373000,1422.340000,37.529060,15.825807
2144.033000,1424.000000,37.559580,15.841704
2145.683000,1425.650000,37.590340,15.855107
2147.343000,1427.310000,37.620850,15.825825
2149.003000,1428.970000,37.651620,15.954402
2150.653000,1430.620000,37.682380,15.905566
2152.313000,1432.280000,37.712900,15.921457
2153.963000,1433.930000,37.743660,15.934842
2155.623000,1435.590000,37.774170,15.905327
2157.283000,1437.250000,37.804940,15.969314
2158.933000,1438.900000,37.835450,15.985297
2160.593000,1440.560000,37.866220,16.066460
2162.243000,1442.210000,37.896980,16.014548
2163.903000,1443.870000,37.927490,15.984800
2165.563000,1445.530000,37.958260,16.049022
2167.213000,1447.180000,37.988770,16.064999
2168.873000,1448.840000,38.019540,16.146482
2170.523000,1450.490000,38.050300,16.096852
2172.183000,1452.150000,38.080820,16.064245
2173.843000,1453.810000,38.111580,16.126070
2175.493000,1455.460000,38.142090,16.144673
2177.153000,1457.120000,38.172860,16.226476
2178.803000,1458.770000,38.203620,16.176516
2180.463000,1460.430000,38.234140,16.143663
2182.123000,1462.090000,38.264900,16.205709
2183.773000,1463.740000,38.295410,16.224320
2185.433000,1465.400000,38.326180,16.240188
2187.083000,1467.050000,38.356690,16.256151
2188.743000,1468.710000,38.387460,16.289237
2190.403000,1470.370000,38.418220,16.287979
2192.053000,1472.020000,38.448740,16.303939
2193.713000,1473.680000,38.479500,16.317139
2195.363000,1475.330000,38.510010,16.335760
2197.023000,1476.990000,38.540780,16.368925
2198.683000,1478.650000,38.571540,16.367577
2200.333000,1480.300000,38.602060,16.516072
2201.783000,1481.750000,38.629400,16.699954
2203.233000,1483.200000,38.656740,16.492953
2204.893000,1484.860000,38.687260,16.427258
2206.543000,1486.510000,38.718020,16.443209
2208.203000,1488.170000,38.748540,16.459063
2209.853000,1489.820000,38.779300,16.475012
2211.513000,1491.480000,38.809820,16.441240
2213.173000,1493.140000,38.840580,16.571458
2214.823000,1494.790000,38.871340,16.522756
2216.483000,1496.450000,38.901860,16.538605
2218.133000,1498.100000,38.932620,16.554548
2219.793000,1499.760000,38.963140,16.520532
2221.453000,1501.420000,38.993900,16.651296
2223.103000,1503.070000,39.024660,16.602277
2224.763000,1504.730000,39.055180,16.618121
2226.413000,1506.380000,39.085940,16.634059
2228.073000,1508.040000,39.116460,16.599798
2229.733000,1509.700000,39.147220,16.731108
2231.383000,1511.350000,39.177980,16.681773
2233.043000,1513.010000,39.208500,16.697611
2234.693000,1514.660000,39.239260,16.713545
2236.353000,1516.320000,39.269780,16.679039
2238.013000,1517.980000,39.300540,16.810895
2239.663000,1519.630000,39.331300,16.761243
2241.323000,1521.290000,39.361820,16.777077
2242.973000,1522.940000,39.392580,16.858774
2244.633000,1524.600000,39.423340,16.758256
2246.293000,1526.260000,39.453860,16.824763
2247.943000,1527.910000,39.484620,16.909393
2249.603000,1529.570000,39.515390,16.856518
2251.253000,1531.220000,39.545900,16.869688
2252.913000,1532.880000,39.576660,16.906138
2254.573000,1534.540000,39.607430,16.904190
2256.223000,1536.190000,39.637940,16.920110
2257.883000,1537.850000,39.668710,16.935934
2259.533000,1539.500000,39.699220,16.951853
2261.193000,1541.160000,39.729990,16.985629
2262.853000,1542.820000,39.760750,16.980820
2264.503000,1544.470000,39.791260,16.999508
2266.163000,1546.130000,39.822030,17.084743
2267.813000,1547.780000,39.852790,17.097943
2269.473000,1549.440000,39.883550,16.995759
2271.133000,1551.100000,39.914070,17.062970
2272.783000,1552.750000,39.944830,17.145769
2274.443000,1554.410000,39.975590,17.094695
2276.093000,1556.060000,40.006110,17.110604
2277.753000,1557.720000,40.036870,17.141752
2279.413000,1559.380000,40.067630,17.142324
2281.063000,1561.030000,40.098150,17.158231
2282.723000,1562.690000,40.128910,17.241302
2284.373000,1564.340000,40.159670,17.257269
2286.033000,1566.000000,40.190430,17.153976
2287.693000,1567.660000,40.220950,17.221656
2289.343000,1569.310000,40.251710,17.307880
2291.003000,1570.970000,40.282480,17.253363
2292.653000,1572.620000,40.312990,17.266444
2294.313000,1574.280000,40.343750,17.233050
2295.973000,1575.940000,40.374270,17.300964
2297.623000,1577.590000,40.405030,17.387508
2299.283000,1579.250000,40.435800,17.403373
2300.933000,1580.900000,40.466560,17.348557
2302.593000,1582.560000,40.497080,17.312101
2304.253000,1584.220000,40.527840,17.377413
2305.903000,1585.870000,40.558350,17.396142
2307.563000,1587.530000,40.589120,17.482973
2309.213000,1589.180000,40.619880,17.427829
2310.873000,1590.840000,40.650400,17.391130
2312.533000,1592.500000,40.681160,17.527892
2314.183000,1594.150000,40.711920,17.475401
2315.843000,1595.810000,40.742440,17.491193
2317.493000,1597.460000,40.773200,17.507079
2319.153000,1599.120000,40.803720,17.470137
2320.813000,1600.780000,40.834480,17.607444
2322.463000,1602.430000,40.865240,17.554638
2324.123000,1604.090000,40.895760,17.570425
2325.773000,1605.740000,40.926520,17.655183
2327.433000,1607.400000,40.957280,17.549122
2329.093000,1609.060000,40.987800,17.617973
2330.743000,1610.710000,41.018560,17.702915
2332.403000,1612.370000,41.049320,17.718760
2334.053000,1614.020000,41.080080,17.665514
2335.713000,1615.680000,41.110600,17.628086
2337.373000,1617.340000,41.141360,17.766481
2339.023000,1618.990000,41.172120,17.785309
2340.683000,1620.650000,41.202890,17.801152
2342.333000,1622.300000,41.233650,17.741803
2343.993000,1623.960000,41.264160,17.707028
2345.653000,1625.620000,41.294930,17.848869
2347.303000,1627.270000,41.325690,17.861901
2348.963000,1628.930000,41.356450,17.807993
2350.613000,1630.580000,41.386970,17.823862
2352.273000,1632.240000,41.417730,17.855607
2353.933000,1633.900000,41.448490,17.855503
2355.583000,1635.550000,41.479010,17.871370
2357.243000,1637.210000,41.509770,17.957194
2358.893000,1638.860000,41.540530,17.903005
2360.553000,1640.520000,41.571050,17.864850
2362.213000,1642.180000,41.601810,18.004878
2363.863000,1643.830000,41.632570,18.020803
2365.523000,1645.490000,41.663330,18.039563
2367.173000,1647.140000,41.694100,17.982128
2368.833000,1648.800000,41.724610,17.943730
2370.493000,1650.460000,41.755380,18.087242
2372.143000,1652.110000,41.786140,18.100223
2373.803000,1653.770000,41.816900,18.045373
2375.453000,1655.420000,41.847420,18.061230
2377.113000,1657.080000,41.878180,18.093174
2378.773000,1658.740000,41.908940,18.163706
2380.423000,1660.390000,41.939700,18.179622
2382.083000,1662.050000,41.970460,18.198400
2383.733000,1663.700000,42.001230,18.140312
2385.393000,1665.360000,42.031740,18.098475
2387.053000,1667.020000,42.062500,18.246055
2388.703000,1668.670000,42.093270,18.261970
2390.363000,1670.330000,42.124030,18.274818
2392.013000,1671.980000,42.154790,18.290729
2393.673000,1673.640000,42.185550,18.251451
2395.333000,1675.300000,42.216310,18.325432
2396.983000,1676.950000,42.247080,18.341343
2398.643000,1678.610000,42.277840,18.279588
2400.293000,1680.260000,42.308350,18.298417
2401.953000,1681.920000,42.339120,18.333540
2403.613000,1683.580000,42.369880,18.401798
2405.263000,1685.230000,42.400640,18.417702
2406.923000,1686.890000,42.431400,18.433511
2408.573000,1688.540000,42.462160,18.449414
2410.233000,1690.200000,42.492920,18.412643
2411.893000,1691.860000,42.523690,18.484127
2413.543000,1693.510000,42.554450,18.497023
2415.203000,1695.170000,42.585210,18.512828
2416.853000,1696.820000,42.615970,18.528727
2418.513000,1698.480000,42.646730,18.488721
2420.173000,1700.140000,42.677490,18.563445
2421.823000,1701.790000,42.708260,18.579345
2423.483000,1703.450000,42.739020,18.592126
2425.133000,1705.100000,42.769780,18.608022
2426.793000,1706.760000,42.800540,18.567773
2428.453000,1708.420000,42.831300,18.566998
2430.103000,1710.070000,42.861820,18.582830
2431.763000,1711.730000,42.892580,18.671406
2433.413000,1713.380000,42.923340,18.690335
2435.073000,1715.040000,42.954110,18.649837
2436.733000,1716.700000,42.984870,18.718983
2438.383000,1718.350000,43.015630,18.734873
2440.043000,1720.010000,43.046390,18.750666
2441.693000,1721.660000,43.077150,18.766555
2443.353000,1723.320000,43.107910,18.728865
2445.013000,1724.980000,43.138680,18.801289
2446.663000,1726.630000,43.169440,18.814119
2448.323000,1728.290000,43.200200,18.829909
2449.973000,1729.940000,43.230960,18.922377
2451.633000,1731.600000,43.261970,18.881235
2453.293000,1733.260000,43.292730,18.877465
2454.943000,1734.910000,43.323490,18.893347
2456.603000,1736.570000,43.354250,18.909133
2458.253000,1738.220000,43.385010,18.928090
2459.913000,1739.880000,43.415780,18.886865
2461.573000,1741.540000,43.446540,18.956678
2463.223000,1743.190000,43.477300,18.972557
2464.883000,1744.850000,43.508060,18.988340
2466.533000,1746.500000,43.538820,19.081445
2468.193000,1748.160000,43.569830,18.965839
2469.853000,1749.820000,43.600350,19.035874
2471.503000,1751.470000,43.631350,19.126074
2473.163000,1753.130000,43.662110,19.070628
2474.813000,1754.780000,43.692880,19.086504
2476.473000,1756.440000,43.723640,19.041700
2478.133000,1758.100000,43.754400,19.115052
2479.783000,1759.750000,43.785160,19.130924
2481.443000,1761.410000,43.815920,19.224506
2483.093000,1763.060000,43.846930,19.240441
2484.753000,1764.720000,43.877690,19.120626
2486.413000,1766.380000,43.908450,19.194213
2488.063000,1768.030000,43.939210,19.213204
2489.723000,1769.690000,43.969980,19.303982
2491.373000,1771.340000,44.000980,19.316786
2493.033000,1773.000000,44.031740,19.199534
2494.693000,1774.660000,44.062500,19.276490
2496.343000,1776.310000,44.093270,19.367608
2498.003000,1777.970000,44.124270,19.380302
2499.653000,1779.620000,44.155030,19.323994
2501.313000,1781.280000,44.185800,19.281560
2502.973000,1782.940000,44.216560,19.427981
2504.623000,1784.590000,44.247560,19.443904
2506.283000,1786.250000,44.278320,19.387261
2507.933000,1787.900000,44.309090,19.478806
2509.593000,1789.560000,44.340090,19.432817
2511.253000,1791.220000,44.370850,19.434752
2512.903000,1792.870000,44.401620,19.450613
2514.563000,1794.530000,44.432380,19.539143
2516.213000,1796.180000,44.463380,19.558228
2517.873000,1797.840000,44.494150,19.439319
2519.533000,1799.500000,44.524910,19.586801
2521.183000,1801.150000,44.555910,19.602718
2522.843000,1802.810000,44.586670,19.545477
2524.493000,1804.460000,44.617440,19.637633
2526.153000,1806.120000,44.648440,19.591133
2527.813000,1807.780000,44.679200,19.592948
2529.463000,1809.430000,44.709970,19.685287
2531.123000,1811.090000,44.740970,19.697917
2532.773000,1812.740000,44.771730,19.637221
2534.433000,1814.400000,44.802490,19.673451
2536.093000,1816.060000,44.833500,19.748753
2537.743000,1817.710000,44.864260,19.684673
2539.403000,1819.370000,44.895020,19.780482
2541.053000,1821.020000,44.926030,19.796393
2542.713000,1822.680000,44.956790,19.672637
2544.373000,1824.340000,44.987550,19.828119
2546.023000,1825.990000,45.018560,19.844028
2547.683000,1827.650000,45.049320,19.779463
2549.333000,1829.300000,45.080080,19.875750
2550.993000,1830.960000,45.111090,19.831695
2552.653000,1832.620000,45.141850,19.826898
2554.303000,1834.270000,45.172610,19.923375
2555.963000,1835.930000,45.203620,19.939185
2557.613000,1837.580000,45.234380,19.955090
2559.273000,1839.240000,45.265390,19.910793
2560.933000,1840.900000,45.296150,19.905911
2562.583000,1842.550000,45.326910,19.999468
2564.243000,1844.210000,45.357910,20.018513
2565.893000,1845.860000,45.388680,19.956574
2567.553000,1847.520000,45.419440,19.986640
2569.213000,1849.180000,45.450440,20.066121
2570.863000,1850.830000,45.481210,20.082022
2572.523000,1852.490000,45.512210,20.094572
2574.173000,1854.140000,45.542970,20.035575
2575.833000,1855.800000,45.573740,20.068944
2577.493000,1857.460000,45.604740,20.142163
2579.143000,1859.110000,45.635500,20.161322
2580.803000,1860.770000,45.666510,20.177123
2582.453000,1862.420000,45.697270,20.111292
2584.113000,1864.080000,45.728030,20.147996
2585.773000,1865.740000,45.759040,20.224713
2587.423000,1867.390000,45.789800,20.240607
2589.083000,1869.050000,45.820810,20.256405
2590.733000,1870.700000,45.851570,20.190250
2592.393000,1872.360000,45.882330,20.223758
2594.053000,1874.020000,45.913330,20.303986
2595.703000,1875.670000,45.944100,20.319877
2597.363000,1877.330000,45.975100,20.332379
2599.013000,1878.980000,46.005860,20.272488
2600.673000,1880.640000,46.036630,20.306055
2602.333000,1882.300000,46.067630,20.379944
2603.983000,1883.950000,46.098390,20.399132
2605.643000,1885.610000,46.129400,20.414924
2607.293000,1887.260000,46.160160,20.430811
2608.953000,1888.920000,46.191170,20.385063
2610.613000,1890.580000,46.221930,20.379670
2612.263000,1892.230000,46.252690,20.478373
2613.923000,1893.890000,46.283700,20.494162
2615.573000,1895.540000,46.314460,20.506725
2617.233000,1897.200000,46.345460,20.464056
2618.893000,1898.860000,46.376230,20.541716
2620.543000,1900.510000,46.407230,20.554270
2622.203000,1902.170000,46.437990,20.490119
2623.853000,1903.820000,46.468750,20.589266
2625.513000,1905.480000,46.499760,20.543035
2627.173000,1907.140000,46.530520,20.620931
2628.823000,1908.790000,46.561530,20.636810
2630.483000,1910.450000,46.592290,20.652593
2632.133000,1912.100000,46.623300,20.668472
2633.793000,1913.760000,46.654060,20.618661
2635.453000,1915.420000,46.685060,20.696780
2637.103000,1917.070000,46.715820,20.635518
2638.763000,1918.730000,46.746590,20.731788
2640.413000,1920.380000,46.777590,20.744305
2642.073000,1922.040000,46.808350,20.700950
2643.733000,1923.700000,46.839360,20.779317
2645.383000,1925.350000,46.870120,20.795191
2647.043000,1927.010000,46.901130,20.810969
2648.693000,1928.660000,46.931890,20.826841
2650.353000,1930.320000,46.962900,20.779887
2652.013000,1931.980000,46.993660,20.855113
2653.663000,1933.630000,47.024660,20.870981
2655.323000,1935.290000,47.055420,20.808969
2656.973000,1936.940000,47.086190,20.906005
2658.633000,1938.600000,47.117190,20.855433
2660.293000,1940.260000,47.147950,20.937648
2661.943000,1941.910000,47.178960,20.953516
2663.603000,1943.570000,47.209720,20.969289
2665.253000,1945.220000,47.240730,20.985156
2666.913000,1946.880000,47.271490,20.934329
2668.573000,1948.540000,47.302490,21.016793
2670.223000,1950.190000,47.333260,21.032659
2671.883000,1951.850000,47.364260,21.045020
2673.533000,1953.500000,47.395020,21.064293
2675.193000,1955.160000,47.426030,21.016614
2676.853000,1956.820000,47.456790,21.095924
2678.503000,1958.470000,47.487800,21.111787
2680.163000,1960.130000,47.518560,21.127554
2681.813000,1961.780000,47.549570,21.143416
2683.473000,1963.440000,47.580330,21.092082
2685.133000,1965.100000,47.611330,21.171614
2686.783000,1966.750000,47.642090,21.190903
2688.443000,1968.410000,47.673100,21.206667
2690.093000,1970.060000,47.703860,21.222526
2691.753000,1971.720000,47.734870,21.174366
2693.413000,1973.380000,47.765630,21.254147
2695.063000,1975.030000,47.796640,21.270005
2696.723000,1976.690000,47.827400,21.282321
2698.373000,1978.340000,47.858400,21.298175
2700.033000,1980.000000,47.889160,21.253222
2701.693000,1981.660000,47.920170,21.333239
2703.343000,1983.310000,47.950930,21.349094
2705.003000,1984.970000,47.981940,21.364853
2706.653000,1986.620000,48.012700,21.380707
2708.313000,1988.280000,48.043710,21.414949
2709.973000,1989.940000,48.074710,21.408852
2711.623000,1991.590000,48.105470,21.428170
2713.283000,1993.250000,48.136480,21.443927
2714.933000,1994.900000,48.167240,21.459778
2716.593000,1996.560000,48.198250,21.410896
2718.253000,1998.220000,48.229010,21.487905
2719.903000,1999.870000,48.260010,21.507234
2721.563000,2001.530000,48.290780,21.522988
2723.213000,2003.180000,48.321780,21.535350
2724.873000,2004.840000,48.352540,21.489714
2726.533000,2006.500000,48.383550,21.570438
2728.183000,2008.150000,48.414310,21.586285
2729.843000,2009.810000,48.445320,21.685969
2731.493000,2011.460000,48.476320,21.614383
2733.153000,2013.120000,48.507080,21.568519
2734.813000,2014.780000,48.538090,21.649479
2736.463000,2016.430000,48.568850,21.665324
2738.123000,2018.090000,48.599860,21.681072
2739.773000,2019.740000,48.630620,21.696916
2741.433000,2021.400000,48.661630,21.647312
2743.093000,2023.060000,48.692390,21.724990
2744.743000,2024.710000,48.723390,21.744350
2746.403000,2026.370000,48.754160,21.760096
2748.053000,2028.020000,48.785160,21.860545
2749.713000,2029.680000,48.816170,21.726093
2751.373000,2031.340000,48.846930,21.803993
2753.023000,2032.990000,48.877930,21.823364
2754.683000,2034.650000,48.908700,21.839108
2756.333000,2036.300000,48.939700,21.851409
2757.993000,2037.960000,48.970460,21.804862
2759.653000,2039.620000,49.001470,21.886528
2761.303000,2041.270000,49.032230,21.902365
2762.963000,2042.930000,49.063240,22.003267
2764.613000,2044.580000,49.094240,21.930393
2766.273000,2046.240000,49.125000,21.883618
2767.933000,2047.900000,49.156010,21.965520
2769.583000,2049.550000,49.186770,21.981355
2771.243000,2051.210000,49.217780,21.997094
2772.893000,2052.860000,49.248540,22.012929
2774.553000,2054.520000,49.279550,21.962363
2776.213000,2056.180000,49.310310,22.040932
2777.863000,2057.830000,49.341310,22.146046
2779.523000,2059.490000,49.372320,22.076070
2781.173000,2061.140000,49.403080,22.091902
2782.833000,2062.800000,49.434090,22.041096
2784.493000,2064.460000,49.464850,22.119887
2786.143000,2066.110000,49.495850,22.139299
2787.803000,2067.770000,49.526620,22.155034
2789.453000,2069.420000,49.557620,22.167274
2791.113000,2071.080000,49.588380,22.119818
2792.773000,2072.740000,49.619390,22.202426
2794.423000,2074.390000,49.650150,22.218254
2796.083000,2076.050000,49.681160,22.233986
2797.733000,2077.700000,49.711920,22.246212
2799.393000,2079.360000,49.742920,22.284777
2801.053000,2081.020000,49.773930,22.281371
2802.703000,2082.670000,49.804690,22.297197
2804.363000,2084.330000,49.835700,22.312927
2806.013000,2085.980000,49.866460,22.328752
2807.673000,2087.640000,49.897470,22.277226
2809.333000,2089.300000,49.928230,22.356685
2810.983000,2090.950000,49.959230,22.372506
2812.643000,2092.610000,49.989990,22.391857
2814.293000,2094.260000,50.021000,22.407679
2815.953000,2095.920000,50.051760,22.355913
2817.613000,2097.580000,50.082770,22.439228
2819.263000,2099.230000,50.113530,22.455049
2820.923000,2100.890000,50.144540,22.470775
2822.573000,2102.540000,50.175300,22.482955
2824.233000,2104.200000,50.206300,22.434589
2825.893000,2105.860000,50.237070,22.518140
2827.543000,2107.510000,50.268070,22.530311
2829.203000,2109.170000,50.298830,22.549682
2830.853000,2110.820000,50.329840,22.565500
2832.513000,2112.480000,50.360600,22.513255
2834.173000,2114.140000,50.391610,22.597040
2835.823000,2115.790000,50.422370,22.609196
2837.483000,2117.450000,50.453370,22.628578
2839.133000,2119.100000,50.484140,22.644394
2840.793000,2120.760000,50.515140,22.588251
2842.453000,2122.420000,50.545900,22.675930
2844.103000,2124.070000,50.576910,22.691744
2845.763000,2125.730000,50.607670,22.707463
2847.413000,2127.380000,50.638680,22.723277
2849.073000,2129.040000,50.669440,22.666882
