Time,Pressure,deltaTime,deltaPress,Sum_1,Sum_2,Sn
2279.21,3581.5979,2276.06,-59.40722,8.00506438554,7.73020115694,15.7352655425
2280.86,3581.56641,2277.72,-59.43896,8.00561828701,7.73093022161,15.7365485086
2282.52,3581.53467,2279.38,-59.4707,8.00617188184,7.73165875514,15.737830637
2284.18,3581.50293,2281.03,-59.50244,8.00672183822,7.73238237432,15.7391042125
2285.83,3581.47119,2282.69,-59.53418,8.00727482264,7.73310985106,15.7403846737
2287.49,3581.43945,2284.34,-59.56567,8.00782417295,7.73383242134,15.7416565943
2289.14,3581.40796,2286.0,-59.59741,8.0083765483,7.73455884435,15.7429353927
2290.8,3581.37622,2287.66,-59.62915,8.00892861869,7.73528474006,15.7442133587
2292.46,3581.34448,2289.31,-59.66089,8.00947706149,7.7360057411,15.7454828026
2294.11,3581.31274,2290.97,-59.69262,8.01002852483,7.73673058765,15.7467591125
2295.77,3581.28101,2292.62,-59.72436,8.01057636489,7.73745054736,15.7480269123
2297.42,3581.24927,2294.28,-59.7561,8.0111272225,7.73817434778,15.7493015703
2299.08,3581.21753,2295.94,-59.78784,8.01167777683,7.73889762469,15.7505754015
2300.74,3581.18579,2297.59,-59.81933,8.01222471436,7.73961602648,15.7518407408
2302.39,3581.1543,2299.25,-59.85107,8.01277466496,7.74033826178,15.7531129267
2304.05,3581.12256,2300.9,-59.88281,8.01332100305,7.74105562973,15.7543766328
2305.7,3581.09082,2302.56,-59.91455,8.01387035125,7.74177682642,15.7556471777
2307.36,3581.05908,2304.22,-59.94629,8.01441939782,7.74249750337,15.7569169012
2309.02,3581.02734,2305.87,-59.97802,8.01496483832,7.74321332457,15.7581781629
2310.67,3580.99561,2307.53,-60.00976,8.01551328446,7.74393296738,15.7594462518
2312.33,3580.96387,2309.18,-60.0415,8.01605812879,7.74464776214,15.7607058909
2313.98,3580.93213,2310.84,-60.07324,8.01660597582,7.74536637378,15.7619723496
2315.64,3580.90039,2312.5,-60.10498,8.01715352287,7.74608446939,15.7632379923
2317.3,3580.86865,2314.15,-60.13672,8.0176974745,7.74679772847,15.764495203
2318.95,3580.83691,2315.81,-60.16845,8.0182444244,7.74751479733,15.7657592217
2320.61,3580.80518,2317.46,-60.20019,8.01878778312,7.74822703731,15.7670148204
2322.26,3580.77344,2319.12,-60.23193,8.01933413716,7.74894308236,15.7682772195
2323.92,3580.7417,2320.78,-60.26367,8.01988019286,7.74965861505,15.7695388079
2325.58,3580.70996,2322.43,-60.29541,8.02042266374,7.7503693303,15.770791994
2327.23,3580.67822,2324.09,-60.32739,8.02096812552,7.75108384356,15.7720519691
2328.89,3580.64624,2325.74,-60.35913,8.02151000671,7.75179354695,15.7733035537
2330.54,3580.6145,2327.4,-60.39087,8.02205487588,7.75250704367,15.7745619196
2332.2,3580.58276,2329.06,-60.4226,8.02259944833,7.75322003168,15.77581948
2333.86,3580.55103,2330.71,-60.45434,8.02314044649,7.75392822117,15.7770686677
2335.51,3580.51929,2332.37,-60.48608,8.02368442825,7.75464019698,15.7783246252
2337.17,3580.48755,2334.02,-60.51782,8.02422483992,7.75534738179,15.7795722217
2338.82,3580.45581,2335.68,-60.54956,8.02476823226,7.75605834826,15.7808265805
2340.48,3580.42407,2337.34,-60.5813,8.0253113295,7.75676880962,15.7820801391
2342.14,3580.39233,2338.99,-60.61328,8.02585086292,7.75747449124,15.7833253542
2343.79,3580.36035,2340.65,-60.64502,8.02639337265,7.75818394756,15.7845773202
2345.45,3580.32861,2342.3,-60.67675,8.02693232275,7.7588886316,15.7858209544
2347.1,3580.29688,2343.96,-60.70849,8.02747424626,7.7595970857,15.787071332
2348.76,3580.26514,2345.62,-60.74023,8.02801587625,7.76030503826,15.7883209145
2350.42,3580.2334,2347.27,-60.77221,8.02855395284,7.76100822971,15.7895621826
2352.07,3580.20142,2348.93,-60.80395,8.0290949985,7.7617151843,15.7908101828
2353.73,3580.16968,2350.58,-60.83569,8.02963249492,7.7624173852,15.7920498801
2355.38,3580.13794,2352.24,-60.86743,8.03017295751,7.76312334463,15.7932963021
2357.04,3580.1062,2353.9,-60.89917,8.03071312816,7.76382880603,15.7945419342
2358.7,3580.07446,2355.55,-60.93115,8.03124975577,7.76452952483,15.7957792806
2360.35,3580.04248,2357.21,-60.96289,8.03178934523,7.76523399528,15.7970233405
2362.01,3580.01074,2358.86,-60.99463,8.03232539578,7.76593373047,15.7982591262
2363.66,3579.979,2360.52,-61.02661,8.03286440531,7.76663721273,15.799501618
2365.32,3579.94702,2362.18,-61.05835,8.03340312446,7.76734020046,15.8007433249
2366.98,3579.91528,2363.83,-61.09009,8.03393831087,7.76803846393,15.8019767748
2368.63,3579.88354,2365.49,-61.12182,8.03447645195,7.76874046763,15.8032169196
2370.29,3579.85181,2367.14,-61.15381,8.0350110644,7.76943775436,15.8044488188
2371.94,3579.81982,2368.8,-61.18554,8.03554862865,7.77013877679,15.8056874054
2373.6,3579.78809,2370.46,-61.21728,8.03608590409,7.77083930812,15.8069252122
2375.26,3579.75635,2372.11,-61.24926,8.03661965702,7.77153513341,15.8081547904
2376.91,3579.72437,2373.77,-61.281,8.03715635748,7.77223468758,15.8093910451
2378.57,3579.69263,2375.42,-61.31274,8.03768953951,7.77292954294,15.8106190825
2380.22,3579.66089,2377.08,-61.34472,8.03822566623,7.77362812266,15.8118537889
2381.88,3579.62891,2378.74,-61.37646,8.03876150567,7.77432621471,15.8130877204
2383.54,3579.59717,2380.39,-61.40844,8.03929383278,7.77501961879,15.8143134516
2385.19,3579.56519,2382.05,-61.44018,8.03982910031,7.77571674046,15.8155458408
2386.85,3579.53345,2383.7,-61.47192,8.04036085956,7.77640918134,15.8167700409
2388.5,3579.50171,2385.36,-61.5039,8.04089555641,7.77710533533,15.8180008917
2390.16,3579.46973,2387.02,-61.53564,8.0414299675,7.77780100502,15.8192309725
2391.82,3579.43799,2388.67,-61.56762,8.04196087639,7.77849200467,15.8204528811
2393.47,3579.40601,2390.33,-61.59936,8.04249471862,7.77918671071,15.8216814293
2395.13,3579.37427,2391.98,-61.6311,8.04302506267,7.77987675383,15.8229018165
2396.78,3579.34253,2393.64,-61.66308,8.04355833725,7.78057049887,15.8241288361
2398.44,3579.31055,2395.3,-61.69482,8.04409132759,7.78126376296,15.8253550906
2400.1,3579.27881,2396.95,-61.7268,8.04462082579,7.78195237481,15.8265732006
2401.75,3579.24683,2398.61,-61.75854,8.04515325029,7.78264468189,15.8277979322
2403.41,3579.21509,2400.26,-61.79052,8.04568218665,7.7833323438,15.8290145305
2405.06,3579.18311,2401.92,-61.82226,8.04621404651,7.78402369651,15.830237743
2406.72,3579.15137,2403.58,-61.85425,8.04674562364,7.78471457157,15.8314601952
2408.38,3579.11938,2405.23,-61.88598,8.04727371863,7.78540081206,15.8326745307
2410.03,3579.08765,2406.89,-61.91797,8.04780473291,7.7860907367,15.8338954696
2411.69,3579.05566,2408.54,-61.9497,8.04833226903,7.78677603378,15.8351083028
2413.34,3579.02393,2410.2,-61.98169,8.04886272166,7.78746501059,15.8363277323
2415.0,3578.99194,2411.86,-62.01342,8.04939289305,7.78815351304,15.8375464061
2416.66,3578.96021,2413.51,-62.04541,8.04991959224,7.78883739845,15.8387569907
2418.31,3578.92822,2415.17,-62.07715,8.05044920376,7.78952495698,15.8399741607
2419.97,3578.89648,2416.82,-62.10913,8.05097534704,7.79020790544,15.8411832525
2421.62,3578.8645,2418.48,-62.14111,8.05150439986,7.79089452264,15.8423989225
2423.28,3578.83252,2420.14,-62.17285,8.05203317293,7.79158066872,15.8436138416
2424.94,3578.80078,2421.79,-62.20483,8.05255848368,7.79226221515,15.8448206988
2426.59,3578.7688,2423.45,-62.23657,8.05308669982,7.79294742375,15.8460341236
2428.25,3578.73706,2425.1,-62.26855,8.05361145759,7.79362803963,15.8472394972
2429.9,3578.70508,2426.76,-62.30053,8.05413911797,7.79431231332,15.8484514313
2431.56,3578.6731,2428.42,-62.33227,8.05466650007,7.7949961191,15.8496626192
2433.22,3578.64136,2430.07,-62.36425,8.0551904297,7.7956753425,15.8508657722
2434.87,3578.60938,2431.73,-62.39624,8.0557172578,7.79635821719,15.852075475
2436.53,3578.57739,2433.38,-62.42798,8.05624063733,7.79703651637,15.8532771537
2438.18,3578.54565,2435.04,-62.45996,8.05676691258,7.79771846249,15.8544853751
2439.84,3578.51367,2436.7,-62.49194,8.05729291102,7.79839994387,15.8556928549
2441.5,3578.48169,2438.35,-62.52368,8.05781546675,7.79907686003,15.8568923268
2443.15,3578.44995,2440.01,-62.55566,8.05834091408,7.79975741664,15.8580983307
2444.81,3578.41797,2441.66,-62.58764,8.05886292261,7.80043341484,15.8592963374
2446.46,3578.38599,2443.32,-62.61938,8.05938781999,7.80111304917,15.8605008692
2448.12,3578.35425,2444.98,-62.65136,8.05991244199,7.80179222192,15.8617046639
2449.78,3578.32227,2446.63,-62.68335,8.06043363103,7.80246684645,15.8629004775
2451.43,3578.29028,2448.29,-62.71509,8.06095770481,7.80314510067,15.8641028055
2453.09,3578.25854,2449.94,-62.74707,8.06147834948,7.80381881344,15.8652971629
2454.74,3578.22656,2451.6,-62.77905,8.06200187619,7.80449615161,15.8664980278
2456.4,3578.19458,2453.26,-62.81103,8.06252512895,7.8051730313,15.8676981603
2458.06,3578.1626,2454.91,-62.84277,8.06304495841,7.80584537968,15.8688903381
2459.71,3578.13086,2456.57,-62.87475,8.06356766581,7.80652134703,15.8700890128
2461.37,3578.09888,2458.22,-62.90674,8.06408695375,7.80719278978,15.8712797435
2463.02,3578.06689,2459.88,-62.93872,8.06460911691,7.80786784725,15.8724769642
2464.68,3578.03491,2461.54,-62.97046,8.06513100756,7.80854244932,15.8736734569
2466.34,3578.00317,2463.19,-63.00244,8.06564948452,7.80921253684,15.8748620214
2467.99,3577.97119,2464.85,-63.03442,8.06617083264,7.8098862327,15.8760570653
2469.65,3577.93921,2466.5,-63.0664,8.06668877089,7.81055542067,15.8772441916
2471.3,3577.90723,2468.16,-63.09814,8.0672095776,7.81122821275,15.8784377903
2472.96,3577.87549,2469.82,-63.13012,8.06773011321,7.81190055247,15.8796306657
2474.62,3577.84351,2471.47,-63.16211,8.06824724469,7.8125683943,15.880815639
2476.27,3577.81152,2473.13,-63.19409,8.06876724058,7.81323983387,15.8820070745
2477.93,3577.77954,2474.78,-63.22607,8.06928383615,7.81390678216,15.8831906183
2479.58,3577.74756,2476.44,-63.25781,8.06980329343,7.81457732399,15.8843806174
2481.24,3577.71582,2478.1,-63.28979,8.07032248102,7.8152474165,15.8855698975
2482.9,3577.68384,2479.75,-63.32177,8.07083827399,7.81591302763,15.8867513016
2484.55,3577.65186,2481.41,-63.35376,8.07135692465,7.81658222598,15.8879391506
2486.21,3577.61987,2483.06,-63.38574,8.07187218447,7.81724694953,15.889119134
2487.86,3577.58789,2484.72,-63.41772,8.0723902993,7.81791525613,15.8903055554
2489.52,3577.55591,2486.38,-63.44946,8.07290814583,7.81858311638,15.8914912622
2491.18,3577.52417,2488.03,-63.48144,8.0734226072,7.81924651166,15.8926691189
2492.83,3577.49219,2489.69,-63.51342,8.07393991957,7.81991348372,15.8938534033
2494.49,3577.46021,2491.34,-63.54541,8.07445385053,7.82057599732,15.8950298478
2496.14,3577.42822,2493.0,-63.57739,8.07497062984,7.82124208352,15.8962127134
2497.8,3577.39624,2494.66,-63.60937,8.07548714222,7.82190772635,15.8973948686
2499.46,3577.36426,2496.31,-63.64135,8.07600027884,7.8225689205,15.8985691993
2501.11,3577.33228,2497.97,-63.67334,8.07651625981,7.82323368101,15.8997499408
2502.77,3577.30029,2499.62,-63.70508,8.07702886876,7.8238939993,15.9009228681
2504.42,3577.26855,2501.28,-63.73706,8.0775443194,7.82455787983,15.9021021992
2506.08,3577.23657,2502.94,-63.76904,8.07805950449,7.82522131991,15.9032808244
2507.74,3577.20459,2504.59,-63.80102,8.07857132317,7.82588032747,15.9044516506
2509.39,3577.17261,2506.25,-63.83301,8.07908597957,7.82654289105,15.9056288706
2511.05,3577.14062,2507.9,-63.86499,8.07959727329,7.82720102855,15.9067983018
2512.7,3577.10864,2509.56,-63.89697,8.08011140209,7.82786271795,15.90797412
2514.36,3577.07666,2511.22,-63.92895,8.08062526669,7.82852396982,15.9091492365
2516.02,3577.04468,2512.87,-63.96093,8.08113577418,7.82918080521,15.9103165794
2517.67,3577.0127,2514.53,-63.99292,8.0816491128,7.82984118634,15.9114902991
2519.33,3576.98071,2516.18,-64.0249,8.08215909801,7.83049715739,15.9126562554
2520.98,3576.94873,2517.84,-64.05688,8.08267191173,7.83115667009,15.9138285818
2522.64,3576.91675,2519.5,-64.08886,8.0831844626,7.83181574812,15.9150002107
2524.3,3576.88477,2521.15,-64.12085,8.0836936656,7.83247042562,15.9161640912
2525.95,3576.85278,2522.81,-64.15283,8.08420569317,7.83312863863,15.9173343318
2527.61,3576.8208,2524.46,-64.18481,8.08471437656,7.83378245745,15.918496834
2529.26,3576.78882,2526.12,-64.21679,8.0852258819,7.83443980772,15.9196656896
2530.92,3576.75684,2527.78,-64.24878,8.08573712573,7.83509672616,15.9208338519
2532.58,3576.72485,2529.43,-64.28076,8.0862450309,7.8357492599,15.9219942908
2534.23,3576.69287,2531.09,-64.31274,8.0867557541,7.83640531898,15.9231610731
2535.89,3576.66089,2532.74,-64.34472,8.0872631423,7.83705699965,15.9243201419
2537.54,3576.62891,2534.4,-64.37671,8.08777334592,7.83771220162,15.9254855475
2539.2,3576.59692,2536.06,-64.40869,8.08828328937,7.83836697458,15.926650264
2540.86,3576.56494,2537.71,-64.44067,8.0887899033,7.83901737855,15.9278072818
2542.51,3576.53296,2539.37,-64.47265,8.08929932876,7.83967129775,15.9289706265
2544.17,3576.50098,2541.02,-64.50464,8.08980542834,7.84032085421,15.9301262825
2545.82,3576.46899,2542.68,-64.53662,8.09031433686,7.84097392188,15.9312882587
2547.48,3576.43701,2544.34,-64.5686,8.09082298652,7.84162656333,15.9324495498
2549.14,3576.40503,2545.99,-64.60058,8.09132831576,7.84227485138,15.9336031671
2550.79,3576.37305,2547.65,-64.63257,8.09183645005,7.84292664462,15.9347630947
2552.45,3576.34106,2549.3,-64.66455,8.09234126755,7.84357409066,15.9359153582
2554.1,3576.30908,2550.96,-64.69653,8.09284888752,7.84422503789,15.9370739254
2555.76,3576.2771,2552.62,-64.72851,8.09335624994,7.84487556167,15.9382318116
2557.42,3576.24512,2554.27,-64.7605,8.09386030099,7.84552174753,15.9393820485
2559.07,3576.21313,2555.93,-64.79248,8.09436715065,7.84617142858,15.9405385792
2560.73,3576.18115,2557.58,-64.82446,8.09487069254,7.84681677788,15.9416874704
2562.38,3576.14917,2559.24,-64.85644,8.09537703047,7.8474656184,15.9428426489
2564.04,3576.11719,2560.9,-64.88842,8.09588311215,7.84811403819,15.9439971503
2565.7,3576.08521,2562.55,-64.92065,8.09638589146,7.84875813545,15.9451440269
2567.35,3576.05298,2564.21,-64.95263,8.09689146296,7.84940571796,15.9462971809
2569.01,3576.021,2565.86,-64.98462,8.09739373568,7.85004898406,15.9474427197
2570.66,3575.98901,2567.52,-65.0166,8.09789879803,7.85069573145,15.9485945295
2572.32,3575.95703,2569.18,-65.04858,8.09840360542,7.85134206083,15.9497456662
2573.98,3575.92505,2570.83,-65.08056,8.09890511939,7.85198408295,15.9508892023
2575.63,3575.89307,2572.49,-65.11255,8.09940941917,7.85262958043,15.9520389996
2577.29,3575.86108,2574.14,-65.14453,8.09991042909,7.85327077673,15.9531812058
2578.94,3575.8291,2575.8,-65.17651,8.10041422227,7.85391544446,15.9543296667
2580.6,3575.79712,2577.46,-65.20874,8.10091776177,7.85455969686,15.9554774586
2582.26,3575.76489,2579.11,-65.24072,8.10141801676,7.85519965716,15.9566176739
2583.91,3575.73291,2580.77,-65.2727,8.10192105119,7.855843083,15.9577641342
2585.57,3575.70093,2582.42,-65.30468,8.10242080465,7.85648222278,15.9589030274
2587.22,3575.66895,2584.08,-65.33667,8.10292333502,7.85712482418,15.9600481592
2588.88,3575.63696,2585.74,-65.36865,8.10342561299,7.8577670129,15.9611926259
2590.54,3575.60498,2587.39,-65.40088,8.10392461529,7.85840492459,15.9623295399
2592.19,3575.57275,2589.05,-65.43286,8.10442639071,7.85904629204,15.9634726828
2593.85,3575.54077,2590.7,-65.46484,8.10492489401,7.85968338845,15.9646082825
2595.5,3575.50879,2592.36,-65.49682,8.10542616789,7.86032393672,15.9657501046
2597.16,3575.47681,2594.02,-65.52881,8.10592719062,7.86096407495,15.9668912656
2598.82,3575.44482,2595.67,-65.56079,8.1064249465,7.8615999511,15.9680248976
2600.47,3575.41284,2597.33,-65.59301,8.1069254692,7.86223927329,15.9691647425
2602.13,3575.38062,2598.98,-65.625,8.10742272855,7.86287433934,15.9702970679
2603.78,3575.34863,2600.64,-65.65698,8.10792275221,7.86351284756,15.9714355998
2605.44,3575.31665,2602.3,-65.68896,8.10842252597,7.86415094835,15.9725734743
2607.1,3575.28467,2603.95,-65.72094,8.10891904164,7.86478480192,15.9737038436
2608.75,3575.25269,2605.61,-65.75317,8.10941831785,7.86542209184,15.9748404097
2610.41,3575.22046,2607.26,-65.78515,8.10991433947,7.86605514045,15.9759694799
2612.06,3575.18848,2608.92,-65.81714,8.11041311912,7.86669162158,15.9771047407
2613.72,3575.15649,2610.58,-65.84912,8.11091165012,7.86732769785,15.978239348
2615.38,3575.12451,2612.23,-65.88134,8.11140693174,7.86795954165,15.9793664734
2617.03,3575.09229,2613.89,-65.91333,8.11190496766,7.8685948122,15.9804997799
2618.69,3575.0603,2615.54,-65.94531,8.11239975768,7.86922585614,15.9816256138
2620.34,3575.02832,2617.2,-65.97729,8.11289729951,7.869860323,15.9827576225
2622.0,3574.99634,2618.86,-66.00952,8.11339459391,7.87049438756,15.9838889815
2623.66,3574.96411,2620.51,-66.0415,8.11388864761,7.8711242343,15.9850128819
2625.31,3574.93213,2622.17,-66.07348,8.11438544938,7.87175749822,15.9861429476
2626.97,3574.90015,2623.82,-66.10547,8.11487901391,7.87238655015,15.9872655641
2628.62,3574.86816,2625.48,-66.13769,8.11537532403,7.87301901545,15.9883943395
2630.28,3574.83594,2627.14,-66.16967,8.11587138795,7.87365108099,15.9895224689
2631.94,3574.80396,2628.79,-66.20166,8.1163642198,7.87427894326,15.9906431631
2633.59,3574.77197,2630.45,-66.23364,8.11685979353,7.8749102132,15.9917700067
2635.25,3574.73999,2632.1,-66.26587,8.11735213862,7.87553728564,15.9928894243
2636.9,3574.70776,2633.76,-66.29785,8.11784722313,7.87616776198,15.9940149851
2638.56,3574.67578,2635.42,-66.32983,8.11834206265,7.87679784106,15.9951399037
2640.22,3574.6438,2637.07,-66.36206,8.11883367867,7.87742373132,15.99625741
2641.87,3574.61157,2638.73,-66.39404,8.11932803041,7.87805301979,15.9973810502
2643.53,3574.57959,2640.38,-66.42602,8.11981916207,7.87867812518,15.9984972872
2645.18,3574.54761,2642.04,-66.45801,8.120313027,7.87930662501,15.999619652
2646.84,3574.51562,2643.7,-66.49023,8.12080664815,7.87993473009,16.0007413782
2648.5,3574.4834,2645.35,-66.52221,8.12129705432,7.88055866068,16.001855715
2650.15,3574.45142,2647.01,-66.5542,8.12179019009,7.88118598008,16.0029761702
2651.81,3574.41943,2648.66,-66.58642,8.12228011429,7.88180913071,16.004089245
2653.46,3574.38721,2650.32,-66.61841,8.12277276564,7.88243566641,16.005208432
2655.12,3574.35522,2651.98,-66.65039,8.12326517439,7.8830618098,16.0063269842
2656.78,3574.32324,2653.63,-66.68261,8.12375437667,7.88368379297,16.0074381696
2658.43,3574.29102,2655.29,-66.7146,8.12424630243,7.88430915558,16.008555458
2660.09,3574.25903,2656.94,-66.74658,8.12473502509,7.88493036365,16.0096653887
2661.74,3574.22705,2658.6,-66.77881,8.1252264688,7.88555494743,16.0107814162
2663.4,3574.19482,2660.26,-66.81079,8.12571767111,7.88617914136,16.0118968125
2665.06,3574.16284,2661.91,-66.84277,8.12620567538,7.88679918922,16.0130048646
2666.71,3574.13086,2663.57,-66.875,8.12669639706,7.88742260722,16.0141190043
2668.37,3574.09863,2665.22,-66.90698,8.12718392406,7.88804188479,16.0152258088
2670.02,3574.06665,2666.88,-66.93921,8.12767416604,7.88866452879,16.0163386948
2671.68,3574.03442,2668.54,-66.97119,8.1281641678,7.88928678536,16.0174509532
2673.34,3574.00244,2670.19,-67.00317,8.12865097992,7.88990490991,16.0185558898
2674.99,3573.97046,2671.85,-67.0354,8.12914050339,7.89052639536,16.0196668987
2676.65,3573.93823,2673.5,-67.06738,8.12962684057,7.89114375439,16.020770595
2678.3,3573.90625,2675.16,-67.09936,8.13011588668,7.89176447063,16.0218803573
2679.96,3573.87427,2676.82,-67.13159,8.13060469375,7.89238480181,16.0229894956
2681.62,3573.84204,2678.47,-67.16357,8.13109031953,7.89300101496,16.0240913345
2683.27,3573.81006,2680.13,-67.1958,8.13157865063,7.89362057979,16.0251992304
2684.93,3573.77783,2681.78,-67.22778,8.13206380378,7.89423603214,16.0262998359
2686.58,3573.74585,2683.44,-67.25976,8.13255165985,7.89485483251,16.0274064924
2688.24,3573.71387,2685.1,-67.29199,8.13303927803,7.8954732502,16.0285125282
2689.9,3573.68164,2686.75,-67.32397,8.13352372323,7.89608756372,16.029611287
2691.55,3573.64966,2688.41,-67.35595,8.13401086776,7.89670521977,16.0307160875
2693.21,3573.61768,2690.06,-67.38818,8.13449484263,7.89731877718,16.0318136198
2694.86,3573.58545,2691.72,-67.42016,8.13498151443,7.89793567347,16.0329171879
2696.52,3573.55347,2693.38,-67.45239,8.1354679495,7.89855218943,16.0340201389
2698.18,3573.52124,2695.03,-67.48437,8.13595121986,7.89916461501,16.0351158349
2699.83,3573.48926,2696.69,-67.5166,8.13643718357,7.899780374,16.0362175576
2701.49,3573.45703,2698.34,-67.54858,8.13691998587,7.9003920481,16.037312034
2703.14,3573.42505,2700.0,-67.58056,8.13740547913,7.90100705199,16.0384125311
2704.8,3573.39307,2701.66,-67.61279,8.13789073681,7.90162167789,16.0395124147
2706.46,3573.36084,2703.31,-67.64477,8.13837283801,7.90223222708,16.0406050651
2708.11,3573.32886,2704.97,-67.677,8.13885762661,7.90284610065,16.0417037273
2709.77,3573.29663,2706.62,-67.70898,8.13933926201,7.90345590296,16.042795165
2711.42,3573.26465,2708.28,-67.74121,8.13982358243,7.90406902603,16.0438926085
2713.08,3573.23242,2709.94,-67.77319,8.14030766841,7.90468177341,16.0449894418
2714.74,3573.20044,2711.59,-67.80517,8.14078860609,7.90529045769,16.0460790638
2716.39,3573.16846,2713.25,-67.8374,8.14127222525,7.90590245733,16.0471746826
2718.05,3573.13623,2714.9,-67.86938,8.14175269937,7.90651039928,16.0482630986
2719.7,3573.10425,2716.56,-67.90161,8.14223585261,7.90712165299,16.0493575056
2721.36,3573.07202,2718.22,-67.93359,8.14271877253,7.9077325333,16.0504513058
2723.02,3573.04004,2719.87,-67.96582,8.1431985523,7.90833936403,16.0515379163
2724.67,3573.00781,2721.53,-67.9978,8.14368100764,7.90894950115,16.0526305088
2726.33,3572.97583,2723.18,-68.03003,8.14416032608,7.90955559405,16.0537159201
2727.98,3572.9436,2724.84,-68.06201,8.14464231775,7.91016498978,16.0548073075
2729.64,3572.91162,2726.5,-68.09424,8.14512407721,7.91077401437,16.0558980916
2731.3,3572.87939,2728.15,-68.12622,8.14560270462,7.91137900279,16.0569817074
2732.95,3572.84741,2729.81,-68.1582,8.14608400174,7.91198728869,16.0580712904
2734.61,3572.81543,2731.46,-68.19043,8.14656217004,7.91259154376,16.0591537138
2736.26,3572.7832,2733.12,-68.22241,8.1470430057,7.91319909276,16.0602420985
2737.92,3572.75122,2734.78,-68.25464,8.14752361028,7.91380627286,16.0613298831
2739.58,3572.71899,2736.43,-68.28662,8.14800109086,7.91440943014,16.062410521
2741.23,3572.68701,2738.09,-68.31884,8.1484812353,7.91501587602,16.0634971113
2742.89,3572.65479,2739.74,-68.35083,8.14895825896,7.91561830437,16.0645765633
2744.54,3572.6228,2741.4,-68.38305,8.14943794416,7.9162240178,16.065661962
2746.2,3572.59058,2743.06,-68.41504,8.14991739937,7.91682936456,16.0667467639
2747.86,3572.55859,2744.71,-68.44726,8.1503937386,7.91743070173,16.0678244403
2749.51,3572.52637,2746.37,-68.47925,8.15087273588,7.91803531869,16.0689080546
2751.17,3572.49438,2748.02,-68.51147,8.15134862037,7.91863593134,16.0699845517
2752.82,3572.46216,2749.68,-68.54345,8.15182716059,7.91923982025,16.0710669808
2754.48,3572.43018,2751.34,-68.57568,8.15230547191,7.91984334471,16.0721488166
2756.14,3572.39795,2752.99,-68.60766,8.15278067524,7.92044287273,16.073223548
2757.79,3572.36597,2754.65,-68.63989,8.15325853082,7.92104567177,16.0743042026
2759.45,3572.33374,2756.3,-68.67187,8.15373328157,7.92164447962,16.0753777612
2761.1,3572.30176,2757.96,-68.7041,8.15421068226,7.92224655498,16.0764572372
2762.76,3572.26953,2759.62,-68.73608,8.15468785515,7.92284826807,16.0775361232
2764.42,3572.23755,2761.27,-68.76831,8.15516192798,7.9234459978,16.0786079258
2766.07,3572.20532,2762.93,-68.80029,8.15563864728,7.92404698982,16.0796856371
2767.73,3572.17334,2764.58,-68.83252,8.15611226968,7.92464400368,16.0807562734
2769.38,3572.14111,2766.24,-68.8645,8.15658853627,7.92524427636,16.0818328126
2771.04,3572.10913,2767.9,-68.89673,8.15706457613,7.92584418892,16.082908765
2772.7,3572.0769,2769.55,-68.92871,8.15753752382,7.92644013111,16.0839776549
2774.35,3572.04492,2771.21,-68.96093,8.15801311224,7.92703932691,16.0850524392
2776.01,3572.0127,2772.86,-68.99316,8.15848561164,7.9276345575,16.0861201691
2777.66,3571.98047,2774.52,-69.02514,8.15896074949,7.92823303825,16.0871937877
2779.32,3571.94849,2776.18,-69.05737,8.15943566169,7.92883116102,16.0882668227
2780.98,3571.91626,2777.83,-69.08935,8.15990748957,7.92942532634,16.0893328159
2782.63,3571.88428,2779.49,-69.12158,8.16038195248,7.93002273662,16.0904046891
2784.29,3571.85205,2781.14,-69.15356,8.16085333419,7.93061619457,16.0914695288
2785.94,3571.82007,2782.8,-69.18579,8.16132734864,7.93121289405,16.0925402427
2787.6,3571.78784,2784.46,-69.21777,8.16180113851,7.93180923769,16.0936103762
2789.26,3571.75586,2786.11,-69.25,8.16227185187,7.93240163669,16.0946734886
2790.91,3571.72363,2787.77,-69.28198,8.16274519456,7.93299727206,16.0957424666
2792.57,3571.69165,2789.42,-69.31421,8.16321546386,7.9335889679,16.0968044318
2794.22,3571.65942,2791.08,-69.34643,8.16368836021,7.93418389669,16.0978722569
2795.88,3571.6272,2792.74,-69.37842,8.16416103304,7.93477847174,16.0989395048
2797.54,3571.59521,2794.39,-69.41064,8.16463063714,7.9353691149,16.099999752
2799.19,3571.56299,2796.05,-69.44262,8.1651028649,7.93596298588,16.1010658508
2800.85,3571.53101,2797.7,-69.47485,8.16557202702,7.93655293003,16.1021249571
2802.5,3571.49878,2799.36,-69.50683,8.16604381054,7.93714609861,16.1031899091
2804.16,3571.4668,2801.02,-69.53906,8.16651537158,7.93773891554,16.1042542871
2805.82,3571.43457,2802.67,-69.57129,8.16698387164,7.93832781323,16.1053116849
2807.47,3571.40234,2804.33,-69.60327,8.1674549897,7.93891993025,16.1063749199
2809.13,3571.37036,2805.98,-69.6355,8.16792304985,7.93950813305,16.1074311829
2810.78,3571.33813,2807.64,-69.66748,8.16839372576,7.9400995518,16.1084932776
2812.44,3571.30615,2809.3,-69.6997,8.16886418023,7.94069062097,16.1095548012
2814.1,3571.27393,2810.95,-69.73169,8.16933158142,7.94127778348,16.1106093649
2815.75,3571.24194,2812.61,-69.76391,8.16980159498,7.94186815686,16.1116697518
